date,county,county_fips,samples,m50,m50_index,avg_miles_traveled,pct_change
2020-04-01,Linn,41043,2274,1.072,17,0.6662523306401492,-0.83
2020-04-02,Linn,41043,2246,1.19,19,0.7395898073337477,-0.81
2020-04-03,Linn,41043,2271,1.479,23,0.9192044748290864,-0.77
2020-04-04,Linn,41043,2203,0.078,1,0.048477315102548164,-0.99
2020-04-05,Linn,41043,2239,0.040999999999999995,0,0.025481665630826596,-1.0
2020-04-06,Linn,41043,2216,1.081,17,0.6718458669981354,-0.83
2020-04-07,Linn,41043,2221,1.072,17,0.6662523306401492,-0.83
2020-04-08,Linn,41043,2230,1.714,27,1.0652579241765072,-0.73
2020-04-09,Linn,41043,2206,1.6159999999999999,26,1.0043505282784337,-0.74
2020-04-10,Linn,41043,2103,1.891,30,1.175264139216905,-0.7
2020-04-11,Linn,41043,2163,0.75,12,0.4661280298321939,-0.88
2020-04-12,Linn,41043,2158,0.048,0,0.02983219390926041,-1.0
2020-04-13,Linn,41043,2109,1.3840000000000001,22,0.860161591050342,-0.78
2020-04-14,Linn,41043,2146,1.662,26,1.0329397141081416,-0.74
2020-04-15,Linn,41043,2314,1.8,29,1.1187072715972655,-0.71
2020-04-16,Linn,41043,2224,2.276,36,1.4145431945307643,-0.64
2020-04-17,Linn,41043,2164,2.608,42,1.6208825357364824,-0.58
2020-04-18,Linn,41043,2156,0.249,4,0.15475450590428838,-0.96
2020-04-19,Linn,41043,2123,0.06,0,0.03729024238657551,-1.0
2020-04-21,Linn,41043,2658,1.745,28,1.0845245494095712,-0.72
2020-04-22,Linn,41043,2697,1.459,23,0.9067743940335613,-0.77
2020-04-23,Linn,41043,2595,1.528,24,0.949658172778123,-0.76
2020-04-24,Linn,41043,2523,1.232,19,0.7656929770043506,-0.81
2020-04-25,Linn,41043,2466,0.071,1,0.044126786824114354,-0.99
2020-04-26,Linn,41043,2520,0.076,1,0.04723430702299565,-0.99
2020-04-27,Linn,41043,2614,1.422,22,0.8837787445618396,-0.78
2020-04-28,Linn,41043,2616,1.944,31,1.2082038533250465,-0.69
2020-04-29,Linn,41043,2455,1.56,25,0.9695463020509634,-0.75
2020-04-30,Linn,41043,4197,2.346,37,1.4580484773151026,-0.63
2020-05-01,Linn,41043,3745,3.515,56,2.184586699813549,-0.44
2020-05-02,Linn,41043,3928,1.0170000000000001,16,0.6320696084524551,-0.84
2020-05-03,Linn,41043,4029,0.919,14,0.5711622125543816,-0.86
2020-05-04,Linn,41043,2819,2.101,33,1.3057799875699192,-0.67
2020-05-05,Linn,41043,2841,2.698,43,1.6768178993163456,-0.57
2020-05-06,Linn,41043,2874,2.8480000000000003,45,1.7700435052827845,-0.55
2020-05-07,Linn,41043,2875,2.037,32,1.2660037290242385,-0.68
2020-05-08,Linn,41043,2947,3.13,50,1.9453076444996893,-0.5
2020-05-09,Linn,41043,2843,1.787,28,1.1106277190801739,-0.72
2020-05-10,Linn,41043,2912,1.045,16,0.6494717215661902,-0.84
2020-05-11,Linn,41043,2809,1.2919999999999998,20,0.802983219390926,-0.8
2020-05-12,Linn,41043,2913,1.693,27,1.0522063393412058,-0.73
2020-05-13,Linn,41043,2245,2.513,40,1.5618396519577378,-0.6
2020-05-14,Linn,41043,2313,2.052,33,1.2753262896208826,-0.67
2020-05-15,Linn,41043,4142,3.992,64,2.481044126786824,-0.36
2020-05-16,Linn,41043,4107,2.032,32,1.2628962088253575,-0.68
2020-05-17,Linn,41043,4398,1.2309999999999999,19,0.7650714729645742,-0.81
2020-05-18,Linn,41043,4166,2.315,37,1.4387818520820386,-0.63
2020-05-19,Linn,41043,3866,2.5380000000000003,40,1.5773772529521444,-0.6
2020-05-20,Linn,41043,4096,3.735,60,2.321317588564326,-0.4
2020-05-21,Linn,41043,4277,3.207,51,1.993163455562461,-0.49
2020-05-22,Linn,41043,4241,3.946,63,2.452454940957116,-0.37
2020-05-23,Linn,41043,4228,2.673,43,1.6612802983219392,-0.57
2020-03-01,Malheur,41045,322,1.156,31,0.7184586699813549,-0.69
2020-03-02,Malheur,41045,345,2.616,71,1.6258545680546925,-0.29
2020-03-03,Malheur,41045,346,2.6460000000000004,72,1.6444996892479804,-0.28
2020-03-04,Malheur,41045,373,4.442,120,2.7607209446861405,0.2
2020-03-05,Malheur,41045,350,3.673,100,2.282784338098198,0.0
2020-03-06,Malheur,41045,348,4.468999999999999,121,2.777501553760099,0.21
2020-03-07,Malheur,41045,362,3.407,92,2.117464263517713,-0.08
2020-03-08,Malheur,41045,361,2.275,61,1.4139216904909881,-0.39
2020-03-09,Malheur,41045,349,2.698,73,1.6768178993163456,-0.27
2020-03-10,Malheur,41045,358,4.493,122,2.79241765071473,0.22
2020-03-11,Malheur,41045,366,4.627,125,2.875699192044748,0.25
2020-03-12,Malheur,41045,363,3.613,98,2.245494095711622,-0.02
2020-03-13,Malheur,41045,346,4.782,130,2.9720323182100685,0.3
2020-03-14,Malheur,41045,351,2.21,60,1.3735239279055313,-0.4
2020-03-15,Malheur,41045,342,1.112,30,0.6911124922311995,-0.7
2020-03-16,Malheur,41045,334,2.786,75,1.7315102548166563,-0.25
2020-03-17,Malheur,41045,381,4.58,124,2.8464885021752644,0.24
2020-03-18,Malheur,41045,341,2.998,81,1.8632691112492232,-0.19
2020-03-19,Malheur,41045,343,1.896,51,1.1783716594157863,-0.49
2020-03-20,Malheur,41045,346,3.641,99,2.2628962088253575,-0.01
2020-03-21,Malheur,41045,329,2.175,59,1.3517712865133622,-0.41
2020-03-22,Malheur,41045,316,0.7120000000000001,19,0.44251087632069613,-0.81
2020-03-23,Malheur,41045,354,1.222,33,0.7594779366065879,-0.67
2020-03-24,Malheur,41045,397,1.6130000000000002,43,1.0024860161591052,-0.57
2020-03-25,Malheur,41045,347,2.001,54,1.2436295835922933,-0.46
2020-03-26,Malheur,41045,369,1.252,34,0.7781230577998757,-0.66
2020-03-27,Malheur,41045,371,1.22,33,0.7582349285270354,-0.67
2020-03-28,Malheur,41045,371,0.654,17,0.40646364201367313,-0.83
2020-03-29,Malheur,41045,394,0.07200000000000001,1,0.04474829086389062,-0.99
2020-03-30,Malheur,41045,373,0.927,25,0.5761342448725917,-0.75
2020-03-31,Malheur,41045,403,1.4869999999999999,40,0.9241765071472964,-0.6
2020-04-01,Malheur,41045,367,1.149,31,0.7141081417029211,-0.69
2020-04-02,Malheur,41045,352,1.3530000000000002,36,0.840894965817278,-0.64
2020-04-03,Malheur,41045,356,1.8969999999999998,51,1.1789931634555624,-0.49
2020-04-04,Malheur,41045,345,1.069,29,0.6643878185208204,-0.71
2020-04-05,Malheur,41045,370,0.09699999999999999,2,0.060285891858297073,-0.98
2020-04-06,Malheur,41045,340,0.755,20,0.4692355500310752,-0.8
2020-04-07,Malheur,41045,388,1.43,38,0.8887507768800497,-0.62
2020-04-08,Malheur,41045,347,1.024,27,0.6364201367308888,-0.73
2020-04-09,Malheur,41045,373,1.109,30,0.6892479801118707,-0.7
2020-04-10,Malheur,41045,341,1.131,30,0.7029210689869484,-0.7
2020-04-11,Malheur,41045,347,0.523,14,0.32504661280298325,-0.86
2020-04-12,Malheur,41045,360,0.066,1,0.041019266625233065,-0.99
2020-04-13,Malheur,41045,329,1.245,33,0.7737725295214419,-0.67
2020-04-14,Malheur,41045,359,1.0070000000000001,27,0.6258545680546924,-0.73
2020-04-15,Malheur,41045,377,1.577,42,0.9801118707271597,-0.58
2020-04-16,Malheur,41045,354,1.4180000000000001,38,0.8812927284027348,-0.62
2020-04-17,Malheur,41045,328,1.527,41,0.9490366687383468,-0.59
2020-04-18,Malheur,41045,327,0.574,15,0.3567433188315724,-0.85
2020-04-19,Malheur,41045,325,0.127,3,0.07893101305158484,-0.97
2020-04-21,Malheur,41045,501,1.886,51,1.1721566190180235,-0.49
2020-04-22,Malheur,41045,505,1.554,42,0.9658172778123059,-0.58
2020-04-23,Malheur,41045,506,1.776,48,1.1037911746426352,-0.52
2020-04-24,Malheur,41045,467,2.073,56,1.288377874456184,-0.44
2020-04-25,Malheur,41045,472,1.1059999999999999,30,0.6873834679925419,-0.7
2020-04-26,Malheur,41045,446,0.392,10,0.24362958359229336,-0.9
2020-04-27,Malheur,41045,459,1.652,44,1.026724673710379,-0.56
2020-04-28,Malheur,41045,482,2.086,56,1.2964574269732752,-0.44
2020-04-29,Malheur,41045,485,2.116,57,1.3151025481665632,-0.43
2020-04-30,Malheur,41045,704,3.25,88,2.0198881292728403,-0.12
2020-05-01,Malheur,41045,670,4.253,115,2.6432566811684275,0.15
2020-05-02,Malheur,41045,707,2.85,77,1.771286513362337,-0.23
2020-05-03,Malheur,41045,653,1.156,31,0.7184586699813549,-0.69
2020-05-04,Malheur,41045,448,1.28,34,0.795525170913611,-0.66
2020-05-05,Malheur,41045,500,1.5130000000000001,41,0.9403356121814793,-0.59
2020-05-06,Malheur,41045,496,1.5619999999999998,42,0.9707893101305157,-0.58
2020-05-07,Malheur,41045,493,3.1260000000000003,85,1.9428216283405844,-0.15
2020-05-08,Malheur,41045,463,2.33,63,1.4481044126786824,-0.37
2020-05-09,Malheur,41045,476,2.012,54,1.2504661280298321,-0.46
2020-05-10,Malheur,41045,452,1.074,29,0.6674953387197017,-0.71
2020-05-11,Malheur,41045,429,1.847,50,1.1479179614667496,-0.5
2020-05-12,Malheur,41045,474,4.208,114,2.615288999378496,0.14
2020-05-13,Malheur,41045,396,1.614,43,1.0031075201988813,-0.57
2020-05-14,Malheur,41045,440,2.861,77,1.778123057799876,-0.23
2020-05-15,Malheur,41045,735,3.737,101,2.3225605966438785,0.01
2020-05-16,Malheur,41045,728,3.622,98,2.2510876320696083,-0.02
2020-05-17,Malheur,41045,756,1.784,48,1.1087632069608453,-0.52
2020-05-18,Malheur,41045,693,2.5269999999999997,68,1.5705407085146053,-0.32
2020-05-19,Malheur,41045,721,3.292,89,2.0459912989434432,-0.11
2020-05-20,Malheur,41045,747,3.373,91,2.0963331261653204,-0.09
2020-05-21,Malheur,41045,764,6.571000000000001,178,4.083903045369795,0.78
2020-05-22,Malheur,41045,817,7.35,200,4.5680546923555,1.0
2020-05-23,Malheur,41045,756,5.602,152,3.4816656308266007,0.52
2020-03-01,Marion,41047,5397,3.03,54,1.8831572405220633,-0.46
2020-03-02,Marion,41047,5700,5.534,98,3.4394033561218147,-0.02
2020-03-03,Marion,41047,5790,5.446000000000001,97,3.3847110006215044,-0.03
2020-03-04,Marion,41047,5923,5.742000000000001,102,3.5686761963952773,0.02
2020-03-05,Marion,41047,5725,5.598,100,3.4791796146674954,0.0
2020-03-06,Marion,41047,5548,6.1160000000000005,109,3.8011187072715975,0.09
2020-03-07,Marion,41047,5548,4.3,76,2.6724673710379117,-0.24
2020-03-08,Marion,41047,5548,2.9419999999999997,52,1.8284648850217524,-0.48
2020-03-09,Marion,41047,5799,5.516,98,3.4282162834058423,-0.02
2020-03-10,Marion,41047,5745,5.795,103,3.6016159105034182,0.03
2020-03-11,Marion,41047,5912,5.684,101,3.532628962088254,0.01
2020-03-12,Marion,41047,5670,5.814,103,3.6134244872591674,0.03
2020-03-13,Marion,41047,5555,5.71,102,3.548788067122436,0.02
2020-03-14,Marion,41047,5381,2.7289999999999996,48,1.6960845245494094,-0.52
2020-03-15,Marion,41047,5280,2.086,37,1.2964574269732752,-0.63
2020-03-16,Marion,41047,5385,4.1739999999999995,74,2.594157862026103,-0.26
2020-03-17,Marion,41047,5628,3.952,70,2.4561839651957738,-0.3
2020-03-18,Marion,41047,5378,3.6710000000000003,65,2.281541330018645,-0.35
2020-03-19,Marion,41047,5183,3.384,60,2.103169670602859,-0.4
2020-03-20,Marion,41047,5139,3.786,67,2.353014294592915,-0.33
2020-03-21,Marion,41047,4454,0.9259999999999999,16,0.5755127408328153,-0.84
2020-03-22,Marion,41047,4989,0.332,5,0.20633934120571784,-0.95
2020-03-23,Marion,41047,5273,1.505,26,0.935363579863269,-0.74
2020-03-24,Marion,41047,5480,0.726,12,0.45121193287756367,-0.88
2020-03-25,Marion,41047,5254,1.006,17,0.6252330640149161,-0.83
2020-03-26,Marion,41047,5392,0.894,15,0.5556246115599751,-0.85
2020-03-27,Marion,41047,5354,0.882,15,0.5481665630826601,-0.85
2020-03-28,Marion,41047,5385,0.046,0,0.028589185829707892,-1.0
2020-03-29,Marion,41047,5519,0.038,0,0.023617153511497825,-1.0
2020-03-30,Marion,41047,5597,0.512,9,0.3182100683654444,-0.91
2020-03-31,Marion,41047,5637,1.147,20,0.7128651336233686,-0.8
2020-04-01,Marion,41047,5571,0.862,15,0.5357364822871349,-0.85
2020-04-02,Marion,41047,5475,1.382,24,0.8589185829707893,-0.76
2020-04-03,Marion,41047,5415,1.7730000000000001,31,1.1019266625233064,-0.69
2020-04-04,Marion,41047,5291,0.065,1,0.040397762585456805,-0.99
2020-04-05,Marion,41047,5392,0.053,0,0.0329397141081417,-1.0
2020-04-06,Marion,41047,5275,1.148,20,0.7134866376631448,-0.8
2020-04-07,Marion,41047,5364,1.47,26,0.9136109384711001,-0.74
2020-04-08,Marion,41047,5359,1.712,30,1.0640149160969545,-0.7
2020-04-09,Marion,41047,5278,1.653,29,1.0273461777501554,-0.71
2020-04-10,Marion,41047,5012,2.414,43,1.5003107520198882,-0.57
2020-04-11,Marion,41047,5028,0.617,11,0.3834679925419515,-0.89
2020-04-12,Marion,41047,4971,0.052000000000000005,0,0.032318210068365445,-1.0
2020-04-13,Marion,41047,5007,1.635,29,1.0161591050341827,-0.71
2020-04-14,Marion,41047,5190,1.757,31,1.0919825978868862,-0.69
2020-04-15,Marion,41047,5481,1.761,31,1.0944686140459912,-0.69
2020-04-16,Marion,41047,5378,2.23,39,1.3859540087010565,-0.61
2020-04-17,Marion,41047,5238,2.5140000000000002,44,1.5624611559975141,-0.56
2020-04-18,Marion,41047,5163,0.145,2,0.09011808576755749,-0.98
2020-04-19,Marion,41047,4961,0.147,2,0.09136109384711,-0.98
2020-04-21,Marion,41047,6270,1.4140000000000001,25,0.8788067122436297,-0.75
2020-04-22,Marion,41047,6381,1.071,19,0.6656308266003729,-0.81
2020-04-23,Marion,41047,6394,1.511,26,0.9390926041019266,-0.74
2020-04-24,Marion,41047,6245,1.6369999999999998,29,1.0174021131137352,-0.71
2020-04-25,Marion,41047,5974,0.106,1,0.0658794282162834,-0.99
2020-04-26,Marion,41047,6039,0.06,1,0.03729024238657551,-0.99
2020-04-27,Marion,41047,6240,1.114,19,0.6923555003107521,-0.81
2020-04-28,Marion,41047,6288,1.57,28,0.9757613424487259,-0.72
2020-04-29,Marion,41047,6031,1.7630000000000001,31,1.0957116221255438,-0.69
2020-04-30,Marion,41047,9228,2.326,41,1.4456183965195775,-0.59
2020-05-01,Marion,41047,8367,3.245,57,2.016780609073959,-0.43
2020-05-02,Marion,41047,8840,0.84,15,0.5220633934120572,-0.85
2020-05-03,Marion,41047,8654,0.752,13,0.46737103791174645,-0.87
2020-05-04,Marion,41047,6264,1.9340000000000002,34,1.2019888129272842,-0.66
2020-05-05,Marion,41047,6325,2.2969999999999997,41,1.4275947793660657,-0.59
2020-05-06,Marion,41047,6398,2.83,50,1.7588564325668117,-0.5
2020-05-07,Marion,41047,6455,2.131,38,1.3244251087632068,-0.62
2020-05-08,Marion,41047,6443,2.477,44,1.5394655065257923,-0.56
2020-05-09,Marion,41047,6423,1.6059999999999999,28,0.9981354878806712,-0.72
2020-05-10,Marion,41047,6287,0.9540000000000001,17,0.5929148539465507,-0.83
2020-05-11,Marion,41047,6282,1.172,20,0.7284027346177749,-0.8
2020-05-12,Marion,41047,6334,1.621,28,1.007458048477315,-0.72
2020-05-13,Marion,41047,4884,1.886,33,1.1721566190180235,-0.67
2020-05-14,Marion,41047,5102,2.061,36,1.2809198259788688,-0.64
2020-05-15,Marion,41047,9182,3.469,61,2.155997513983841,-0.39
2020-05-16,Marion,41047,9125,1.723,30,1.0708514605344936,-0.7
2020-05-17,Marion,41047,9421,0.7509999999999999,13,0.4667495338719701,-0.87
2020-05-18,Marion,41047,9434,2.004,35,1.245494095711622,-0.65
2020-05-19,Marion,41047,8457,2.521,45,1.5668116842759479,-0.55
2020-05-20,Marion,41047,9028,3.057,54,1.8999378495960224,-0.46
2020-05-21,Marion,41047,9558,3.005,53,1.867619639527657,-0.47
2020-05-22,Marion,41047,9679,4.1419999999999995,73,2.5742697327532627,-0.27
2020-05-23,Marion,41047,9353,2.8,50,1.7402113113735238,-0.5
2020-03-01,Morrow,41049,163,0.96,6,0.5966438781852081,-0.94
2020-03-02,Morrow,41049,147,5.166,35,3.2106898694841517,-0.65
2020-03-03,Morrow,41049,165,14.6,100,9.073958980733375,0.0
2020-03-04,Morrow,41049,163,12.825999999999999,87,7.971410814170292,-0.13
2020-03-05,Morrow,41049,146,15.148,103,9.414543194530765,0.03
2020-03-06,Morrow,41049,151,21.357,146,13.273461777501554,0.46
2020-03-07,Morrow,41049,146,14.672,100,9.118707271597266,0.0
2020-03-08,Morrow,41049,131,5.038,34,3.131137352392791,-0.66
2020-03-09,Morrow,41049,173,14.181,97,8.813548788067122,-0.03
2020-03-10,Morrow,41049,179,15.530999999999999,106,9.652579241765071,0.06
2020-03-11,Morrow,41049,183,16.878,115,10.489745183343691,0.15
2020-03-12,Morrow,41049,170,10.004,68,6.21752641392169,-0.32
2020-03-13,Morrow,41049,184,13.698,93,8.51336233685519,-0.07
2020-03-14,Morrow,41049,140,1.9340000000000002,13,1.2019888129272842,-0.87
2020-03-15,Morrow,41049,147,2.523,17,1.5680546923555003,-0.83
2020-03-16,Morrow,41049,150,14.114,96,8.771908017402113,-0.04
2020-03-17,Morrow,41049,165,4.287,29,2.6643878185208205,-0.71
2020-03-18,Morrow,41049,175,11.344000000000001,77,7.050341827221878,-0.23
2020-03-19,Morrow,41049,176,14.312999999999999,98,8.895587321317588,-0.02
2020-03-20,Morrow,41049,173,9.387,64,5.83405842137974,-0.36
2020-03-21,Morrow,41049,157,2.114,14,1.3138595400870106,-0.86
2020-03-22,Morrow,41049,149,2.7260000000000004,18,1.694220012430081,-0.82
2020-03-23,Morrow,41049,183,15.350999999999999,105,9.540708514605344,0.05
2020-03-24,Morrow,41049,194,13.674000000000001,93,8.49844623990056,-0.07
2020-03-25,Morrow,41049,165,4.069,27,2.528899937849596,-0.73
2020-03-26,Morrow,41049,175,5.684,38,3.532628962088254,-0.62
2020-03-27,Morrow,41049,174,2.824,19,1.755127408328154,-0.81
2020-03-28,Morrow,41049,169,0.978,6,0.6078309509011809,-0.94
2020-03-29,Morrow,41049,165,0.127,0,0.07893101305158484,-1.0
2020-03-30,Morrow,41049,164,1.892,12,1.175885643256681,-0.88
2020-03-31,Morrow,41049,181,5.1610000000000005,35,3.207582349285271,-0.65
2020-04-01,Morrow,41049,185,10.501,71,6.526413921690491,-0.29
2020-04-02,Morrow,41049,166,2.475,16,1.53822249844624,-0.84
2020-04-03,Morrow,41049,153,4.678999999999999,32,2.9080174021131135,-0.68
2020-04-04,Morrow,41049,157,0.9640000000000001,6,0.5991298943443133,-0.94
2020-04-05,Morrow,41049,158,0.07,0,0.0435052827843381,-1.0
2020-04-06,Morrow,41049,170,6.084,41,3.7812305779987567,-0.59
2020-04-07,Morrow,41049,160,6.015,41,3.7383467992541948,-0.59
2020-04-08,Morrow,41049,153,2.082,14,1.2939714108141702,-0.86
2020-04-09,Morrow,41049,170,3.6519999999999997,25,2.269732753262896,-0.75
2020-04-10,Morrow,41049,163,13.287,91,8.257924176507148,-0.09
2020-04-11,Morrow,41049,155,12.600999999999999,86,7.8315724052206335,-0.14
2020-04-12,Morrow,41049,141,0.11699999999999999,0,0.07271597265382225,-1.0
2020-04-13,Morrow,41049,160,3.425,23,2.1286513362336854,-0.77
2020-04-14,Morrow,41049,159,3.6010000000000004,24,2.2380360472343073,-0.76
2020-04-15,Morrow,41049,165,4.762,32,2.959602237414543,-0.68
2020-04-16,Morrow,41049,173,10.023,68,6.229334990677439,-0.32
2020-04-17,Morrow,41049,172,5.9110000000000005,40,3.673710379117465,-0.6
2020-04-18,Morrow,41049,159,1.273,8,0.7911746426351771,-0.92
2020-04-19,Morrow,41049,153,0.07,0,0.0435052827843381,-1.0
2020-04-21,Morrow,41049,251,2.131,14,1.3244251087632068,-0.86
2020-04-22,Morrow,41049,249,6.446000000000001,44,4.006215040397763,-0.56
2020-04-23,Morrow,41049,254,14.652000000000001,100,9.106277190801741,0.0
2020-04-24,Morrow,41049,206,12.192,83,7.577377252952144,-0.17
2020-04-25,Morrow,41049,215,1.819,12,1.1305158483530142,-0.88
2020-04-26,Morrow,41049,208,2.568,17,1.596022374145432,-0.83
2020-04-27,Morrow,41049,208,4.879,33,3.032318210068365,-0.67
2020-04-28,Morrow,41049,221,11.197000000000001,76,6.9589807333747675,-0.24
2020-04-29,Morrow,41049,209,14.055,96,8.735239279055314,-0.04
2020-04-30,Morrow,41049,392,9.631,65,5.985705407085146,-0.35
2020-05-01,Morrow,41049,368,16.687,114,10.371037911746427,0.14
2020-05-02,Morrow,41049,370,6.007999999999999,41,3.733996270975761,-0.59
2020-05-03,Morrow,41049,354,3.261,22,2.0267246737103792,-0.78
2020-05-04,Morrow,41049,244,14.409,98,8.95525170913611,-0.02
2020-05-05,Morrow,41049,277,14.989,102,9.31572405220634,0.02
2020-05-06,Morrow,41049,244,14.433,98,8.970167806090739,-0.02
2020-05-07,Morrow,41049,248,3.2460000000000004,22,2.0174021131137354,-0.78
2020-05-08,Morrow,41049,271,14.567,99,9.053449347420758,-0.01
2020-05-09,Morrow,41049,244,7.744,53,4.812927284027346,-0.47
2020-05-10,Morrow,41049,234,4.042,27,2.512119328775637,-0.73
2020-05-11,Morrow,41049,235,9.584,65,5.956494717215662,-0.35
2020-05-12,Morrow,41049,286,9.98,68,6.2026103169670606,-0.32
2020-05-13,Morrow,41049,226,15.075999999999999,103,9.369794903666874,0.03
2020-05-14,Morrow,41049,224,15.37,105,9.552517091361093,0.05
2020-05-15,Morrow,41049,388,16.625,113,10.332504661280298,0.13
2020-05-16,Morrow,41049,366,12.606,86,7.834679925419516,-0.14
2020-05-17,Morrow,41049,379,1.248,8,0.7756370416407706,-0.92
2020-05-18,Morrow,41049,438,11.728,80,7.28899937849596,-0.2
2020-05-19,Morrow,41049,416,11.817,80,7.344313238036047,-0.2
2020-05-20,Morrow,41049,414,15.32,104,9.521441889372282,0.04
2020-05-21,Morrow,41049,429,15.370999999999999,105,9.553138595400869,0.05
2020-05-22,Morrow,41049,425,18.44,126,11.460534493474208,0.26
2020-05-23,Morrow,41049,384,13.526,92,8.406463642013673,-0.08
2020-03-01,Multnomah,41051,8938,2.9389999999999996,58,1.8266003729024236,-0.42
2020-03-02,Multnomah,41051,9142,4.482,89,2.785581106277191,-0.11
2020-03-03,Multnomah,41051,9440,4.783,95,2.972653822249845,-0.05
2020-03-04,Multnomah,41051,9637,5.023,100,3.1218147917961465,0.0
2020-03-05,Multnomah,41051,9275,5.354,106,3.3275326289620883,0.06
2020-03-06,Multnomah,41051,9152,5.184,103,3.2218769422001245,0.03
2020-03-07,Multnomah,41051,9437,3.49,69,2.1690490988191424,-0.31
2020-03-08,Multnomah,41051,9658,3.108,61,1.9316345556246117,-0.39
2020-03-09,Multnomah,41051,9489,4.874,97,3.029210689869484,-0.03
2020-03-10,Multnomah,41051,9210,4.9239999999999995,98,3.060285891858297,-0.02
2020-03-11,Multnomah,41051,9247,4.78,95,2.970789310130516,-0.05
2020-03-12,Multnomah,41051,9154,5.006,99,3.1112492231199504,-0.01
2020-03-13,Multnomah,41051,9005,4.49,89,2.790553138595401,-0.11
2020-03-14,Multnomah,41051,8512,1.506,29,0.9359850839030454,-0.71
2020-03-15,Multnomah,41051,8477,1.287,25,0.7998756991920447,-0.75
2020-03-16,Multnomah,41051,8446,2.861,56,1.778123057799876,-0.44
2020-03-17,Multnomah,41051,8911,2.015,40,1.252330640149161,-0.6
2020-03-18,Multnomah,41051,8490,1.89,37,1.1746426351771286,-0.63
2020-03-19,Multnomah,41051,8201,1.405,27,0.8732131758856433,-0.73
2020-03-20,Multnomah,41051,7949,2.193,43,1.362958359229335,-0.57
2020-03-21,Multnomah,41051,7096,0.252,5,0.15661901802361716,-0.95
2020-03-22,Multnomah,41051,7630,0.068,1,0.042262274704785587,-0.99
2020-03-23,Multnomah,41051,8211,0.27399999999999997,5,0.1702921068986948,-0.95
2020-03-24,Multnomah,41051,8531,0.055999999999999994,1,0.034804226227470474,-0.99
2020-03-25,Multnomah,41051,8066,0.11599999999999999,2,0.07209446861404599,-0.98
2020-03-26,Multnomah,41051,8303,0.083,1,0.05158483530142946,-0.99
2020-03-27,Multnomah,41051,8297,0.07200000000000001,1,0.04474829086389062,-0.99
2020-03-28,Multnomah,41051,8264,0.032,0,0.019888129272840276,-1.0
2020-03-29,Multnomah,41051,8487,0.028999999999999998,0,0.018023617153511497,-1.0
2020-03-30,Multnomah,41051,8638,0.042,0,0.02610316967060286,-1.0
2020-03-31,Multnomah,41051,8603,0.085,1,0.05282784338098198,-0.99
2020-04-01,Multnomah,41051,8580,0.096,1,0.05966438781852082,-0.99
2020-04-02,Multnomah,41051,8430,0.102,2,0.06339341205717837,-0.98
2020-04-03,Multnomah,41051,8233,0.266,5,0.16532007458048478,-0.95
2020-04-04,Multnomah,41051,8101,0.044000000000000004,0,0.027346177750155378,-1.0
2020-04-05,Multnomah,41051,8688,0.035,0,0.02175264139216905,-1.0
2020-04-06,Multnomah,41051,7943,0.07400000000000001,1,0.045991298943443136,-0.99
2020-04-07,Multnomah,41051,8136,0.20600000000000002,4,0.12802983219390926,-0.96
2020-04-08,Multnomah,41051,8194,0.311,6,0.1932877563704164,-0.94
2020-04-09,Multnomah,41051,7999,0.255,5,0.15848353014294594,-0.95
2020-04-10,Multnomah,41051,7473,0.5589999999999999,11,0.3474207582349285,-0.89
2020-04-11,Multnomah,41051,7678,0.049,0,0.03045369794903667,-1.0
2020-04-12,Multnomah,41051,7569,0.033,0,0.020509633312616533,-1.0
2020-04-13,Multnomah,41051,7596,0.17800000000000002,3,0.11062771908017403,-0.97
2020-04-14,Multnomah,41051,7800,0.284,5,0.17650714729645742,-0.95
2020-04-15,Multnomah,41051,8340,0.33799999999999997,6,0.21006836544437538,-0.94
2020-04-16,Multnomah,41051,8066,0.428,8,0.26600372902423863,-0.92
2020-04-17,Multnomah,41051,7750,0.6729999999999999,13,0.41827221876942194,-0.87
2020-04-18,Multnomah,41051,7803,0.037000000000000005,0,0.022995649471721568,-1.0
2020-04-19,Multnomah,41051,7643,0.04,0,0.024860161591050343,-1.0
2020-04-21,Multnomah,41051,9864,0.14800000000000002,2,0.09198259788688627,-0.98
2020-04-22,Multnomah,41051,9850,0.067,1,0.041640770665009326,-0.99
2020-04-23,Multnomah,41051,9920,0.198,3,0.1230577998756992,-0.97
2020-04-24,Multnomah,41051,9914,0.23800000000000002,4,0.14791796146674954,-0.96
2020-04-25,Multnomah,41051,9433,0.04,0,0.024860161591050343,-1.0
2020-04-26,Multnomah,41051,9415,0.043,0,0.026724673710379114,-1.0
2020-04-27,Multnomah,41051,9518,0.08800000000000001,1,0.054692355500310756,-0.99
2020-04-28,Multnomah,41051,10011,0.226,4,0.14045991298943444,-0.96
2020-04-29,Multnomah,41051,9438,0.292,5,0.18147917961466747,-0.95
2020-04-30,Multnomah,41051,12436,0.754,15,0.46861404599129897,-0.85
2020-05-01,Multnomah,41051,11333,1.814,36,1.127408328154133,-0.64
2020-05-02,Multnomah,41051,11754,0.057,1,0.03542573026724674,-0.99
2020-05-03,Multnomah,41051,11524,0.07400000000000001,1,0.045991298943443136,-0.99
2020-05-04,Multnomah,41051,8228,0.158,3,0.09819763828464885,-0.97
2020-05-05,Multnomah,41051,8418,0.33399999999999996,6,0.20758234928527033,-0.94
